"Rentrée";"Personnel";"Sexe";"Catégorie";"Grandes.disciplines";"classe_age3";"Effectif"
2019;"titulaires";"Féminin";"AM2D";"Non spécifiée";"35 ans et moins";31
2019;"titulaires";"Féminin";"AM2D";"Non spécifiée";"36 à 55 ans";30
2019;"titulaires";"Féminin";"AM2D";"Non spécifiée";"56 ans et plus";11
2019;"titulaires";"Féminin";"AM2D";"Sciences";"35 ans et moins";122
2019;"titulaires";"Féminin";"AM2D";"Sciences";"36 à 55 ans";771
2019;"titulaires";"Féminin";"AM2D";"Sciences";"56 ans et plus";165
2019;"titulaires";"Féminin";"MCF";"Droit, économie et gestion";"35 ans et moins";394
2019;"titulaires";"Féminin";"MCF";"Droit, économie et gestion";"36 à 55 ans";1893
2019;"titulaires";"Féminin";"MCF";"Droit, économie et gestion";"56 ans et plus";372
2019;"titulaires";"Féminin";"MCF";"Lettres et sciences humaines";"35 ans et moins";547
2019;"titulaires";"Féminin";"MCF";"Lettres et sciences humaines";"36 à 55 ans";4404
2019;"titulaires";"Féminin";"MCF";"Lettres et sciences humaines";"56 ans et plus";1075
2019;"titulaires";"Féminin";"MCF";"Médecine";"35 ans et moins";45
2019;"titulaires";"Féminin";"MCF";"Médecine";"36 à 55 ans";553
2019;"titulaires";"Féminin";"MCF";"Médecine";"56 ans et plus";117
2019;"titulaires";"Féminin";"MCF";"Odontologie";"35 ans et moins";21
2019;"titulaires";"Féminin";"MCF";"Odontologie";"36 à 55 ans";87
2019;"titulaires";"Féminin";"MCF";"Odontologie";"56 ans et plus";24
2019;"titulaires";"Féminin";"MCF";"Personnel des grands établissements";"35 ans et moins";19
2019;"titulaires";"Féminin";"MCF";"Personnel des grands établissements";"36 à 55 ans";143
2019;"titulaires";"Féminin";"MCF";"Personnel des grands établissements";"56 ans et plus";26
2019;"titulaires";"Féminin";"MCF";"Pharmacie";"35 ans et moins";72
2019;"titulaires";"Féminin";"MCF";"Pharmacie";"36 à 55 ans";500
2019;"titulaires";"Féminin";"MCF";"Pharmacie";"56 ans et plus";105
2019;"titulaires";"Féminin";"MCF";"Sciences";"35 ans et moins";509
2019;"titulaires";"Féminin";"MCF";"Sciences";"36 à 55 ans";4332
2019;"titulaires";"Féminin";"MCF";"Sciences";"56 ans et plus";705
2019;"titulaires";"Féminin";"PR";"Droit, économie et gestion";"35 ans et moins";24
2019;"titulaires";"Féminin";"PR";"Droit, économie et gestion";"36 à 55 ans";613
2019;"titulaires";"Féminin";"PR";"Droit, économie et gestion";"56 ans et plus";159
2019;"titulaires";"Féminin";"PR";"Lettres et sciences humaines";"36 à 55 ans";917
2019;"titulaires";"Féminin";"PR";"Lettres et sciences humaines";"56 ans et plus";843
2019;"titulaires";"Féminin";"PR";"Médecine";"35 ans et moins";1
2019;"titulaires";"Féminin";"PR";"Médecine";"36 à 55 ans";506
2019;"titulaires";"Féminin";"PR";"Médecine";"56 ans et plus";333
2019;"titulaires";"Féminin";"PR";"Odontologie";"36 à 55 ans";33
2019;"titulaires";"Féminin";"PR";"Odontologie";"56 ans et plus";34
2019;"titulaires";"Féminin";"PR";"Personnel des grands établissements";"36 à 55 ans";100
2019;"titulaires";"Féminin";"PR";"Personnel des grands établissements";"56 ans et plus";67
2019;"titulaires";"Féminin";"PR";"Pharmacie";"36 à 55 ans";147
2019;"titulaires";"Féminin";"PR";"Pharmacie";"56 ans et plus";76
2019;"titulaires";"Féminin";"PR";"Sciences";"36 à 55 ans";999
2019;"titulaires";"Féminin";"PR";"Sciences";"56 ans et plus";504
2019;"titulaires";"Masculin";"AM2D";"Droit, économie et gestion";"35 ans et moins";49
2019;"titulaires";"Masculin";"AM2D";"Droit, économie et gestion";"36 à 55 ans";557
2019;"titulaires";"Masculin";"AM2D";"Droit, économie et gestion";"56 ans et plus";351
2019;"titulaires";"Masculin";"AM2D";"Lettres et sciences humaines";"35 ans et moins";193
2019;"titulaires";"Masculin";"AM2D";"Lettres et sciences humaines";"36 à 55 ans";1715
2019;"titulaires";"Masculin";"AM2D";"Lettres et sciences humaines";"56 ans et plus";907
2019;"titulaires";"Masculin";"AM2D";"Non spécifiée";"35 ans et moins";19
2019;"titulaires";"Masculin";"AM2D";"Non spécifiée";"36 à 55 ans";23
2019;"titulaires";"Masculin";"AM2D";"Non spécifiée";"56 ans et plus";30
2019;"titulaires";"Masculin";"AM2D";"Sciences";"35 ans et moins";219
2019;"titulaires";"Masculin";"AM2D";"Sciences";"36 à 55 ans";2116
2019;"titulaires";"Masculin";"AM2D";"Sciences";"56 ans et plus";750
2019;"titulaires";"Masculin";"MCF";"Autres Santé";"36 à 55 ans";2
2019;"titulaires";"Masculin";"MCF";"Droit, économie et gestion";"35 ans et moins";348
2019;"titulaires";"Masculin";"MCF";"Droit, économie et gestion";"36 à 55 ans";1717
2019;"titulaires";"Masculin";"MCF";"Droit, économie et gestion";"56 ans et plus";509
2019;"titulaires";"Masculin";"MCF";"Lettres et sciences humaines";"35 ans et moins";347
2019;"titulaires";"Masculin";"MCF";"Lettres et sciences humaines";"36 à 55 ans";2983
2019;"titulaires";"Masculin";"MCF";"Lettres et sciences humaines";"56 ans et plus";1031
2019;"titulaires";"Masculin";"MCF";"Médecine";"35 ans et moins";59
2019;"titulaires";"Masculin";"MCF";"Médecine";"36 à 55 ans";541
2019;"titulaires";"Masculin";"MCF";"Médecine";"56 ans et plus";130
2019;"titulaires";"Masculin";"MCF";"Odontologie";"35 ans et moins";19
2019;"titulaires";"Masculin";"MCF";"Odontologie";"36 à 55 ans";93
2019;"titulaires";"Masculin";"MCF";"Odontologie";"56 ans et plus";101
2019;"titulaires";"Masculin";"MCF";"Personnel des grands établissements";"35 ans et moins";24
2019;"titulaires";"Masculin";"MCF";"Personnel des grands établissements";"36 à 55 ans";213
2019;"titulaires";"Masculin";"MCF";"Personnel des grands établissements";"56 ans et plus";46
2019;"titulaires";"Masculin";"MCF";"Pharmacie";"35 ans et moins";49
2019;"titulaires";"Masculin";"MCF";"Pharmacie";"36 à 55 ans";346
2019;"titulaires";"Masculin";"MCF";"Pharmacie";"56 ans et plus";77
2019;"titulaires";"Masculin";"MCF";"Sciences";"35 ans et moins";1235
2019;"titulaires";"Masculin";"MCF";"Sciences";"36 à 55 ans";8008
2019;"titulaires";"Masculin";"MCF";"Sciences";"56 ans et plus";1622
2019;"titulaires";"Masculin";"PR";"Droit, économie et gestion";"35 ans et moins";44
2019;"titulaires";"Masculin";"PR";"Droit, économie et gestion";"36 à 55 ans";1081
2019;"titulaires";"Masculin";"PR";"Droit, économie et gestion";"56 ans et plus";492
2019;"titulaires";"Masculin";"PR";"Lettres et sciences humaines";"36 à 55 ans";1159
2019;"titulaires";"Masculin";"PR";"Lettres et sciences humaines";"56 ans et plus";1341
2019;"titulaires";"Masculin";"PR";"Médecine";"35 ans et moins";4
2019;"titulaires";"Masculin";"PR";"Médecine";"36 à 55 ans";1526
2019;"titulaires";"Masculin";"PR";"Médecine";"56 ans et plus";1736
2019;"titulaires";"Masculin";"PR";"Odontologie";"36 à 55 ans";29
2019;"titulaires";"Masculin";"PR";"Odontologie";"56 ans et plus";52
2019;"titulaires";"Masculin";"PR";"Personnel des grands établissements";"36 à 55 ans";157
2019;"titulaires";"Masculin";"PR";"Personnel des grands établissements";"56 ans et plus";234
2019;"titulaires";"Masculin";"PR";"Pharmacie";"36 à 55 ans";182
2019;"titulaires";"Masculin";"PR";"Pharmacie";"56 ans et plus";153
2019;"titulaires";"Masculin";"PR";"Sciences";"35 ans et moins";14
2019;"titulaires";"Masculin";"PR";"Sciences";"36 à 55 ans";4002
2019;"titulaires";"Masculin";"PR";"Sciences";"56 ans et plus";2502
2020;"non permanents";"Féminin";"ASS INV (corps NR)";"Droit, économie et gestion";"36 à 55 ans";1
2020;"non permanents";"Féminin";"ASS INV (corps NR)";"Droit, économie et gestion";"56 ans et plus";2
2020;"non permanents";"Féminin";"ASS INV (corps NR)";"Lettres et sciences humaines";"36 à 55 ans";3
2020;"non permanents";"Féminin";"ASS INV (corps NR)";"Non spécifiée";"36 à 55 ans";6
2020;"non permanents";"Féminin";"ASS INV (corps NR)";"Sciences";"56 ans et plus";1
2020;"non permanents";"Féminin";"ATER";"Autres Santé";"36 à 55 ans";1
2020;"non permanents";"Féminin";"ATER";"Droit, économie et gestion";"35 ans et moins";489
2020;"non permanents";"Féminin";"ATER";"Droit, économie et gestion";"36 à 55 ans";69
2020;"non permanents";"Féminin";"ATER";"Droit, économie et gestion";"Non précisé";12
2020;"non permanents";"Féminin";"ATER";"Lettres et sciences humaines";"35 ans et moins";731
2020;"non permanents";"Féminin";"ATER";"Lettres et sciences humaines";"36 à 55 ans";205
2020;"non permanents";"Féminin";"ATER";"Lettres et sciences humaines";"56 ans et plus";6
2020;"non permanents";"Féminin";"ATER";"Lettres et sciences humaines";"Non précisé";11
2020;"non permanents";"Féminin";"ATER";"Non spécifiée";"35 ans et moins";256
2020;"non permanents";"Féminin";"ATER";"Non spécifiée";"36 à 55 ans";39
2020;"non permanents";"Féminin";"ATER";"Non spécifiée";"Non précisé";1
2020;"non permanents";"Féminin";"ATER";"Pharmacie";"35 ans et moins";30
2020;"non permanents";"Féminin";"ATER";"Pharmacie";"36 à 55 ans";4
2020;"non permanents";"Féminin";"ATER";"Sciences";"35 ans et moins";477
2020;"non permanents";"Féminin";"ATER";"Sciences";"36 à 55 ans";44
2020;"non permanents";"Féminin";"ATER";"Sciences";"56 ans et plus";2
2020;"non permanents";"Féminin";"ATER";"Sciences";"Non précisé";3
2020;"non permanents";"Féminin";"CONT 2D";"Autres Santé";"35 ans et moins";4
2020;"non permanents";"Féminin";"CONT 2D";"Autres Santé";"36 à 55 ans";4
2020;"non permanents";"Féminin";"CONT 2D";"Droit, économie et gestion";"35 ans et moins";46
2020;"non permanents";"Féminin";"CONT 2D";"Droit, économie et gestion";"36 à 55 ans";73
2020;"non permanents";"Féminin";"CONT 2D";"Droit, économie et gestion";"56 ans et plus";19
2020;"non permanents";"Féminin";"CONT 2D";"Lettres et sciences humaines";"35 ans et moins";138
2020;"non permanents";"Féminin";"CONT 2D";"Lettres et sciences humaines";"36 à 55 ans";248
2020;"non permanents";"Féminin";"CONT 2D";"Lettres et sciences humaines";"56 ans et plus";50
2020;"non permanents";"Féminin";"CONT 2D";"Non spécifiée";"35 ans et moins";64
2020;"non permanents";"Féminin";"CONT 2D";"Non spécifiée";"36 à 55 ans";73
2020;"non permanents";"Féminin";"CONT 2D";"Non spécifiée";"56 ans et plus";20
2020;"non permanents";"Féminin";"CONT 2D";"Non spécifiée";"Non précisé";1
2020;"non permanents";"Féminin";"CONT 2D";"Pharmacie";"35 ans et moins";2
2020;"non permanents";"Féminin";"CONT 2D";"Pharmacie";"36 à 55 ans";3
2020;"non permanents";"Féminin";"CONT 2D";"Pharmacie";"56 ans et plus";1
2020;"non permanents";"Féminin";"CONT 2D";"Sciences";"35 ans et moins";39
2020;"non permanents";"Féminin";"CONT 2D";"Sciences";"36 à 55 ans";30
2020;"non permanents";"Féminin";"CONT 2D";"Sciences";"56 ans et plus";9
2020;"non permanents";"Féminin";"DOCT AVEC ENS";"Droit, économie et gestion";"35 ans et moins";358
2020;"non permanents";"Féminin";"DOCT AVEC ENS";"Droit, économie et gestion";"36 à 55 ans";14
2020;"non permanents";"Féminin";"DOCT AVEC ENS";"Droit, économie et gestion";"Non précisé";3
2020;"non permanents";"Féminin";"DOCT AVEC ENS";"Lettres et sciences humaines";"35 ans et moins";685
2020;"non permanents";"Féminin";"DOCT AVEC ENS";"Lettres et sciences humaines";"36 à 55 ans";27
2020;"non permanents";"Féminin";"DOCT AVEC ENS";"Non spécifiée";"35 ans et moins";682
2020;"non permanents";"Féminin";"DOCT AVEC ENS";"Non spécifiée";"36 à 55 ans";24
2020;"non permanents";"Féminin";"DOCT AVEC ENS";"Pharmacie";"35 ans et moins";48
2020;"non permanents";"Féminin";"DOCT AVEC ENS";"Sciences";"35 ans et moins";1017
2020;"non permanents";"Féminin";"DOCT AVEC ENS";"Sciences";"36 à 55 ans";7
2020;"non permanents";"Féminin";"DOCT AVEC ENS";"Sciences";"Non précisé";4
2020;"non permanents";"Féminin";"DOCT SANS ENS";"Droit, économie et gestion";"35 ans et moins";370
2020;"non permanents";"Féminin";"DOCT SANS ENS";"Droit, économie et gestion";"36 à 55 ans";14
2020;"non permanents";"Féminin";"DOCT SANS ENS";"Lettres et sciences humaines";"35 ans et moins";767
2020;"non permanents";"Féminin";"DOCT SANS ENS";"Lettres et sciences humaines";"36 à 55 ans";49
2020;"non permanents";"Féminin";"DOCT SANS ENS";"Non spécifiée";"35 ans et moins";1397
2020;"non permanents";"Féminin";"DOCT SANS ENS";"Non spécifiée";"36 à 55 ans";39
2020;"non permanents";"Féminin";"DOCT SANS ENS";"Pharmacie";"35 ans et moins";134
2020;"non permanents";"Féminin";"DOCT SANS ENS";"Pharmacie";"36 à 55 ans";2
2020;"non permanents";"Féminin";"DOCT SANS ENS";"Sciences";"35 ans et moins";2107
2020;"non permanents";"Féminin";"DOCT SANS ENS";"Sciences";"36 à 55 ans";16
2020;"non permanents";"Féminin";"DOCT SANS ENS";"Sciences";"56 ans et plus";2
2020;"non permanents";"Féminin";"DOCT SANS ENS";"Sciences";"Non précisé";3
2020;"non permanents";"Féminin";"LECTEUR ET REP";"Lettres et sciences humaines";"35 ans et moins";398
2020;"non permanents";"Féminin";"LECTEUR ET REP";"Lettres et sciences humaines";"36 à 55 ans";113
2020;"non permanents";"Féminin";"LECTEUR ET REP";"Lettres et sciences humaines";"56 ans et plus";11
2020;"non permanents";"Féminin";"LECTEUR ET REP";"Lettres et sciences humaines";"Non précisé";2
2020;"non permanents";"Féminin";"LECTEUR ET REP";"Non spécifiée";"35 ans et moins";11
2020;"non permanents";"Féminin";"LECTEUR ET REP";"Non spécifiée";"36 à 55 ans";1
2020;"non permanents";"Féminin";"LRU";"Autres Santé";"35 ans et moins";2
2020;"non permanents";"Féminin";"LRU";"Autres Santé";"36 à 55 ans";1
2020;"non permanents";"Féminin";"LRU";"Droit, économie et gestion";"35 ans et moins";73
2020;"non permanents";"Féminin";"LRU";"Droit, économie et gestion";"36 à 55 ans";90
2020;"non permanents";"Féminin";"LRU";"Droit, économie et gestion";"56 ans et plus";27
2020;"non permanents";"Féminin";"LRU";"Lettres et sciences humaines";"35 ans et moins";131
2020;"non permanents";"Féminin";"LRU";"Lettres et sciences humaines";"36 à 55 ans";245
2020;"non permanents";"Féminin";"LRU";"Lettres et sciences humaines";"56 ans et plus";87
2020;"non permanents";"Féminin";"LRU";"Lettres et sciences humaines";"Non précisé";1
2020;"non permanents";"Féminin";"LRU";"Non spécifiée";"35 ans et moins";134
2020;"non permanents";"Féminin";"LRU";"Non spécifiée";"36 à 55 ans";166
2020;"non permanents";"Féminin";"LRU";"Non spécifiée";"56 ans et plus";35
2020;"non permanents";"Féminin";"LRU";"Pharmacie";"35 ans et moins";5
2020;"non permanents";"Féminin";"LRU";"Pharmacie";"36 à 55 ans";4
2020;"non permanents";"Féminin";"LRU";"Pharmacie";"56 ans et plus";1
2020;"non permanents";"Féminin";"LRU";"Sciences";"35 ans et moins";72
2020;"non permanents";"Féminin";"LRU";"Sciences";"36 à 55 ans";46
2020;"non permanents";"Féminin";"LRU";"Sciences";"56 ans et plus";10
2020;"non permanents";"Féminin";"LRU";"Sciences";"Non précisé";1
2020;"non permanents";"Féminin";"MAITRE LANGUE";"Lettres et sciences humaines";"35 ans et moins";61
2020;"non permanents";"Féminin";"MAITRE LANGUE";"Lettres et sciences humaines";"36 à 55 ans";50
2020;"non permanents";"Féminin";"MAITRE LANGUE";"Lettres et sciences humaines";"56 ans et plus";5
2020;"non permanents";"Féminin";"MAITRE LANGUE";"Non spécifiée";"36 à 55 ans";2
2020;"non permanents";"Féminin";"MAITRE LANGUE";"Non spécifiée";"56 ans et plus";1
2020;"non permanents";"Féminin";"MCF ASS-INV";"Autres Santé";"36 à 55 ans";2
2020;"non permanents";"Féminin";"MCF ASS-INV";"Droit, économie et gestion";"35 ans et moins";9
2020;"non permanents";"Féminin";"MCF ASS-INV";"Droit, économie et gestion";"36 à 55 ans";133
2020;"non permanents";"Féminin";"MCF ASS-INV";"Droit, économie et gestion";"56 ans et plus";50
2020;"non permanents";"Féminin";"MCF ASS-INV";"Lettres et sciences humaines";"35 ans et moins";31
2020;"non permanents";"Féminin";"MCF ASS-INV";"Lettres et sciences humaines";"36 à 55 ans";176
2020;"non permanents";"Féminin";"MCF ASS-INV";"Lettres et sciences humaines";"56 ans et plus";70
2020;"non permanents";"Féminin";"MCF ASS-INV";"Non spécifiée";"35 ans et moins";4
2020;"non permanents";"Féminin";"MCF ASS-INV";"Non spécifiée";"36 à 55 ans";26
2020;"non permanents";"Féminin";"MCF ASS-INV";"Non spécifiée";"56 ans et plus";10
2020;"non permanents";"Féminin";"MCF ASS-INV";"Pharmacie";"35 ans et moins";3
2020;"non permanents";"Féminin";"MCF ASS-INV";"Pharmacie";"36 à 55 ans";16
2020;"non permanents";"Féminin";"MCF ASS-INV";"Pharmacie";"56 ans et plus";3
2020;"non permanents";"Féminin";"MCF ASS-INV";"Sciences";"35 ans et moins";6
2020;"non permanents";"Féminin";"MCF ASS-INV";"Sciences";"36 à 55 ans";42
2020;"non permanents";"Féminin";"MCF ASS-INV";"Sciences";"56 ans et plus";10
2020;"non permanents";"Féminin";"PR ASS-INV";"Autres Santé";"36 à 55 ans";1
2020;"non permanents";"Féminin";"PR ASS-INV";"Droit, économie et gestion";"35 ans et moins";1
2020;"non permanents";"Féminin";"PR ASS-INV";"Droit, économie et gestion";"36 à 55 ans";66
2020;"non permanents";"Féminin";"PR ASS-INV";"Droit, économie et gestion";"56 ans et plus";27
2020;"non permanents";"Féminin";"PR ASS-INV";"Lettres et sciences humaines";"35 ans et moins";1
2020;"non permanents";"Féminin";"PR ASS-INV";"Lettres et sciences humaines";"36 à 55 ans";37
2020;"non permanents";"Féminin";"PR ASS-INV";"Lettres et sciences humaines";"56 ans et plus";19
2020;"non permanents";"Féminin";"PR ASS-INV";"Non spécifiée";"35 ans et moins";1
2020;"non permanents";"Féminin";"PR ASS-INV";"Non spécifiée";"36 à 55 ans";24
2020;"non permanents";"Féminin";"PR ASS-INV";"Non spécifiée";"56 ans et plus";21
2020;"non permanents";"Féminin";"PR ASS-INV";"Pharmacie";"36 à 55 ans";9
2020;"non permanents";"Féminin";"PR ASS-INV";"Pharmacie";"56 ans et plus";4
2020;"non permanents";"Féminin";"PR ASS-INV";"Sciences";"35 ans et moins";1
2020;"non permanents";"Féminin";"PR ASS-INV";"Sciences";"36 à 55 ans";8
2020;"non permanents";"Féminin";"PR ASS-INV";"Sciences";"56 ans et plus";4
2020;"non permanents";"Masculin";"ASS INV (corps NR)";"Droit, économie et gestion";"36 à 55 ans";10
2020;"non permanents";"Masculin";"ASS INV (corps NR)";"Droit, économie et gestion";"56 ans et plus";2
2020;"non permanents";"Masculin";"ASS INV (corps NR)";"Lettres et sciences humaines";"36 à 55 ans";3
2020;"non permanents";"Masculin";"ASS INV (corps NR)";"Non spécifiée";"35 ans et moins";1
2020;"non permanents";"Masculin";"ASS INV (corps NR)";"Non spécifiée";"36 à 55 ans";5
2020;"non permanents";"Masculin";"ASS INV (corps NR)";"Non spécifiée";"56 ans et plus";9
2020;"non permanents";"Masculin";"ASS INV (corps NR)";"Sciences";"35 ans et moins";1
2020;"non permanents";"Masculin";"ASS INV (corps NR)";"Sciences";"36 à 55 ans";9
2020;"non permanents";"Masculin";"ASS INV (corps NR)";"Sciences";"56 ans et plus";3
2020;"non permanents";"Masculin";"ATER";"Autres Santé";"35 ans et moins";1
2020;"non permanents";"Masculin";"ATER";"Droit, économie et gestion";"35 ans et moins";584
2020;"non permanents";"Masculin";"ATER";"Droit, économie et gestion";"36 à 55 ans";60
2020;"non permanents";"Masculin";"ATER";"Droit, économie et gestion";"56 ans et plus";1
2020;"non permanents";"Masculin";"ATER";"Droit, économie et gestion";"Non précisé";13
2020;"non permanents";"Masculin";"ATER";"Lettres et sciences humaines";"35 ans et moins";484
2020;"non permanents";"Masculin";"ATER";"Lettres et sciences humaines";"36 à 55 ans";160
2020;"non permanents";"Masculin";"ATER";"Lettres et sciences humaines";"56 ans et plus";5
2020;"non permanents";"Masculin";"ATER";"Lettres et sciences humaines";"Non précisé";4
2020;"non permanents";"Masculin";"ATER";"Non spécifiée";"35 ans et moins";241
2020;"non permanents";"Masculin";"ATER";"Non spécifiée";"36 à 55 ans";35
2020;"non permanents";"Masculin";"ATER";"Pharmacie";"35 ans et moins";20
2020;"non permanents";"Masculin";"ATER";"Pharmacie";"36 à 55 ans";5
2020;"non permanents";"Masculin";"ATER";"Sciences";"35 ans et moins";738
2020;"non permanents";"Masculin";"ATER";"Sciences";"36 à 55 ans";60
2020;"non permanents";"Masculin";"ATER";"Sciences";"Non précisé";7
2020;"non permanents";"Masculin";"CONT 2D";"Autres Santé";"35 ans et moins";9
2020;"non permanents";"Masculin";"CONT 2D";"Autres Santé";"36 à 55 ans";1
2020;"non permanents";"Masculin";"CONT 2D";"Autres Santé";"56 ans et plus";2
2020;"non permanents";"Masculin";"CONT 2D";"Droit, économie et gestion";"35 ans et moins";43
2020;"non permanents";"Masculin";"CONT 2D";"Droit, économie et gestion";"36 à 55 ans";79
2020;"non permanents";"Masculin";"CONT 2D";"Droit, économie et gestion";"56 ans et plus";25
2020;"non permanents";"Masculin";"CONT 2D";"Lettres et sciences humaines";"35 ans et moins";99
2020;"non permanents";"Masculin";"CONT 2D";"Lettres et sciences humaines";"36 à 55 ans";158
2020;"non permanents";"Masculin";"CONT 2D";"Lettres et sciences humaines";"56 ans et plus";37
2020;"non permanents";"Masculin";"CONT 2D";"Lettres et sciences humaines";"Non précisé";1
2020;"non permanents";"Masculin";"CONT 2D";"Non spécifiée";"35 ans et moins";43
2020;"non permanents";"Masculin";"CONT 2D";"Non spécifiée";"36 à 55 ans";48
2020;"non permanents";"Masculin";"CONT 2D";"Non spécifiée";"56 ans et plus";16
2020;"non permanents";"Masculin";"CONT 2D";"Pharmacie";"35 ans et moins";1
2020;"non permanents";"Masculin";"CONT 2D";"Pharmacie";"36 à 55 ans";2
2020;"non permanents";"Masculin";"CONT 2D";"Sciences";"35 ans et moins";71
2020;"non permanents";"Masculin";"CONT 2D";"Sciences";"36 à 55 ans";76
2020;"non permanents";"Masculin";"CONT 2D";"Sciences";"56 ans et plus";22
2020;"non permanents";"Masculin";"CONT 2D";"Sciences";"Non précisé";1
2020;"non permanents";"Masculin";"DOCT AVEC ENS";"Droit, économie et gestion";"35 ans et moins";348
2020;"non permanents";"Masculin";"DOCT AVEC ENS";"Droit, économie et gestion";"36 à 55 ans";4
2020;"non permanents";"Masculin";"DOCT AVEC ENS";"Droit, économie et gestion";"Non précisé";1
2020;"non permanents";"Masculin";"DOCT AVEC ENS";"Lettres et sciences humaines";"35 ans et moins";463
2020;"non permanents";"Masculin";"DOCT AVEC ENS";"Lettres et sciences humaines";"36 à 55 ans";27
2020;"non permanents";"Masculin";"DOCT AVEC ENS";"Lettres et sciences humaines";"56 ans et plus";1
2020;"non permanents";"Masculin";"DOCT AVEC ENS";"Non spécifiée";"35 ans et moins";953
2020;"non permanents";"Masculin";"DOCT AVEC ENS";"Non spécifiée";"36 à 55 ans";21
2020;"non permanents";"Masculin";"DOCT AVEC ENS";"Pharmacie";"35 ans et moins";30
2020;"non permanents";"Masculin";"DOCT AVEC ENS";"Sciences";"35 ans et moins";1896
2020;"non permanents";"Masculin";"DOCT AVEC ENS";"Sciences";"36 à 55 ans";12
2020;"non permanents";"Masculin";"DOCT AVEC ENS";"Sciences";"Non précisé";3
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Droit, économie et gestion";"35 ans et moins";327
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Droit, économie et gestion";"36 à 55 ans";15
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Droit, économie et gestion";"Non précisé";2
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Lettres et sciences humaines";"35 ans et moins";566
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Lettres et sciences humaines";"36 à 55 ans";37
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Lettres et sciences humaines";"56 ans et plus";2
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Non spécifiée";"35 ans et moins";1565
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Non spécifiée";"36 à 55 ans";38
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Non spécifiée";"Non précisé";3
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Pharmacie";"35 ans et moins";92
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Pharmacie";"36 à 55 ans";2
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Sciences";"35 ans et moins";3244
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Sciences";"36 à 55 ans";46
2020;"non permanents";"Masculin";"DOCT SANS ENS";"Sciences";"56 ans et plus";1
2020;"non permanents";"Masculin";"LECTEUR ET REP";"Lettres et sciences humaines";"35 ans et moins";157
2020;"non permanents";"Masculin";"LECTEUR ET REP";"Lettres et sciences humaines";"36 à 55 ans";47
2020;"non permanents";"Masculin";"LECTEUR ET REP";"Lettres et sciences humaines";"56 ans et plus";3
2020;"non permanents";"Masculin";"LECTEUR ET REP";"Lettres et sciences humaines";"Non précisé";2
2020;"non permanents";"Masculin";"LECTEUR ET REP";"Non spécifiée";"35 ans et moins";1
2020;"non permanents";"Masculin";"LECTEUR ET REP";"Non spécifiée";"36 à 55 ans";1
2020;"non permanents";"Masculin";"LECTEUR ET REP";"Non spécifiée";"56 ans et plus";1
2020;"non permanents";"Masculin";"LRU";"Autres Santé";"36 à 55 ans";2
2020;"non permanents";"Masculin";"LRU";"Droit, économie et gestion";"35 ans et moins";71
2020;"non permanents";"Masculin";"LRU";"Droit, économie et gestion";"36 à 55 ans";97
2020;"non permanents";"Masculin";"LRU";"Droit, économie et gestion";"56 ans et plus";39
2020;"non permanents";"Masculin";"LRU";"Droit, économie et gestion";"Non précisé";3
2020;"non permanents";"Masculin";"LRU";"Lettres et sciences humaines";"35 ans et moins";94
2020;"non permanents";"Masculin";"LRU";"Lettres et sciences humaines";"36 à 55 ans";152
2020;"non permanents";"Masculin";"LRU";"Lettres et sciences humaines";"56 ans et plus";69
2020;"non permanents";"Masculin";"LRU";"Lettres et sciences humaines";"Non précisé";1
2020;"non permanents";"Masculin";"LRU";"Non spécifiée";"35 ans et moins";151
2020;"non permanents";"Masculin";"LRU";"Non spécifiée";"36 à 55 ans";130
2020;"non permanents";"Masculin";"LRU";"Non spécifiée";"56 ans et plus";48
2020;"non permanents";"Masculin";"LRU";"Pharmacie";"35 ans et moins";2
2020;"non permanents";"Masculin";"LRU";"Pharmacie";"36 à 55 ans";3
2020;"non permanents";"Masculin";"LRU";"Sciences";"35 ans et moins";145
2020;"non permanents";"Masculin";"LRU";"Sciences";"36 à 55 ans";147
2020;"non permanents";"Masculin";"LRU";"Sciences";"56 ans et plus";35
2020;"non permanents";"Masculin";"LRU";"Sciences";"Non précisé";2
2020;"non permanents";"Masculin";"MAITRE LANGUE";"Lettres et sciences humaines";"35 ans et moins";30
2020;"non permanents";"Masculin";"MAITRE LANGUE";"Lettres et sciences humaines";"36 à 55 ans";22
2020;"non permanents";"Masculin";"MAITRE LANGUE";"Lettres et sciences humaines";"56 ans et plus";3
2020;"non permanents";"Masculin";"MAITRE LANGUE";"Non spécifiée";"35 ans et moins";1
2020;"non permanents";"Masculin";"MCF ASS-INV";"Autres Santé";"36 à 55 ans";3
2020;"non permanents";"Masculin";"MCF ASS-INV";"Droit, économie et gestion";"35 ans et moins";21
